"","stock[, 1]","Sec_10R","Sec_15R","Sec_20R","Sec_25R","Sec_30R","Sec_35R","Sec_40R","Sec_45R","Sec_50R","Sec_55R","Sec_60R"
"627",20160628,0.038976542,0.025183646,0.01572202,0.015174803,0.008961138,0.021073407,0.027033751,0.018589766,0.018023262,0.006239043,0.019245683
"628",20160629,0.027120291,0.020504903,0.016140995,0.015591423,0.013049874,0.017712498,0.020838137,0.019348119,0.02071967,-0.000263621,0.009745833
"629",20160630,0.011329336,0.025415397,0.019862997,0.001390326,0.022514766,0.014692567,0.013883976,0.010436449,0.011077963,0.023454943,0.00824191
"630",20160701,0.010271881,6.31908e-05,0.002554173,0.00625514,-0.002263066,0.003180701,-0.002354159,0.002770799,0.003245253,-0.000910771,-0.000499525
"631",20160705,-0.031401686,-0.023571792,-0.008312147,-0.003457726,0.001271194,-0.004860779,-0.024869462,-0.007949286,-0.007192871,0.007951107,0.013185239
"632",20160706,0.008856976,0.008611286,0.004659363,0.009486184,-0.001310147,0.006459268,0.000932645,0.001609943,-0.004924792,0.004234561,-0.005101697
"633",20160707,-0.014600068,-0.013186117,0.001038415,0.002953001,-0.002057875,-0.002186137,0.000829022,0.004026698,-0.001804377,-0.019688699,-0.011700007
"634",20160708,0.023919233,0.040287617,0.015586534,0.015179655,0.007082955,0.006836764,0.01730177,0.016528366,0.012500834,0.010066693,0.016542664
"635",20160711,0.007649655,0.010828258,0.003517114,0.016255422,0.001758487,0.000805337,0.010571321,0.008009307,0.003460791,-0.000781743,0.001974635
"636",20160712,0.020793194,0.029821221,0.006054797,0.002329999,-0.00231993,0.003755962,0.017872004,0.005642963,0.008625974,-0.013890624,-0.001266506
"637",20160713,-0.014644794,0.003182982,0.004538729,-0.003375973,0.003515746,-0.000440637,-0.002180589,-0.00018606,0.005725249,0.006443965,0.005856119
"638",20160714,0.016784942,0.005114604,0.00703878,0.003890662,-0.001798315,0.00308276,0.015548886,0.009066257,0.005389544,-0.00363013,-0.008496361
"639",20160715,-0.004271244,-0.006966863,6.84275e-05,-0.001088138,-0.001070285,-0.000684317,0.001228407,-0.002007954,-0.001193037,0.002516279,-0.001364958
"640",20160718,0.005391235,-0.001198881,-0.000528932,0.004129905,-3.26041e-05,0.000311983,0.006546605,0.008672052,0.009142559,0.003499299,0.000546308
"641",20160719,-0.015989379,-0.035816549,0.00175181,0.001057841,-0.006045046,-0.001895548,-0.005075405,-0.005174907,-0.005762187,-0.000244269,0.00428766
"642",20160720,0.012131083,-0.005421224,0.001608041,0.006248709,-0.00076433,0.006375679,0.011541755,0.015486193,0.007266614,-0.006505532,-0.003074243
"643",20160721,-0.012853763,0.011640067,-0.008916251,-0.003711451,-0.003990254,-0.001065684,-0.004814078,-0.005253219,0.012049312,0.006961683,-0.000566175
"644",20160722,0.005267767,-0.005185084,-0.002168662,0.004377382,0.005810329,0.002572262,0.001702906,0.006273609,0.00235661,0.014038686,0.008684071
"645",20160725,-0.015208844,-0.005111988,-0.006225188,-0.000959597,-0.00084911,0.000855883,-0.00569474,-0.000698107,0.00024929,0.000504078,-0.002884643
"646",20160726,0.003161202,0.024115347,0.004778758,-0.002233554,-0.004441042,-0.001562468,0.006956123,0.006517431,0.000307887,-0.00892739,-0.004142704
"647",20160727,-0.008543772,0.010216014,-0.004071492,-0.000602441,-0.017326061,0.005435506,0.003799688,0.007272868,0.00187323,-0.01253976,-0.011665697
"648",20160728,-0.029798668,-0.003421158,-0.000832397,0.004967151,0.00999571,0.000476164,-0.004616116,-0.000296945,-0.000323993,0.003217611,0.012847015
"649",20160729,0.010947168,-0.000346089,-0.000871491,0.008488744,0.007917526,0.003615516,0.002650431,-0.003892701,0.001555683,0.008096603,0.01117797
"650",20160801,-0.029993973,-0.004378583,-0.000720373,0.000863532,-0.00278305,0.00372717,-0.00909876,0.009521773,0.004468732,0.000694712,0.00553519
"651",20160802,-0.004019684,0.001163263,-0.012231434,-0.010537564,-0.001464273,-0.004067343,-0.006167203,-0.009430678,-0.00572291,-0.005943561,-0.016418119
"652",20160803,0.01220909,0.010158761,0.003014672,-0.000604554,-0.006697941,-0.0104332,0.021873337,0.003410549,-0.002780015,-0.003791828,-0.00753549
"653",20160804,0.007341655,0.006678913,-0.000848095,0.006247125,0.001848843,-6.17259e-05,0.003290821,0.005918715,-0.001029563,-0.002191246,-0.005030407
"654",20160805,0.006385304,0.011693471,0.007264129,0.012493876,0.000938944,0.002033985,0.019730382,0.011721753,0.007630617,-0.010771949,-0.001999548
"655",20160808,-0.001337596,0.011308163,0.000527098,0.001075333,-0.003808107,-0.008750544,0.004547072,0.002726766,0.000493173,0.000556546,0.001356638
"656",20160809,0.010881532,-0.004053554,0.001370528,0.000801805,0.002047564,0.001120516,0.001699276,0.004180802,0.000669068,-0.001016124,0.007482679
"657",20160810,-0.009797584,-0.008333857,-0.000217085,-0.000581738,0.005040463,-0.004764081,-0.008648179,-0.004021908,-0.005701388,-0.002248723,-0.001843795
"658",20160811,0.016517224,0.008347468,0.005796379,0.006850456,0.002493253,0.004447188,0.009208112,0.002313792,0.010568266,0.001306116,-0.00989452
"659",20160812,0.009247821,-0.0176297,-0.002750615,-0.000682253,0.004080629,-0.002138434,-0.000418542,-0.000543978,0.00267212,0.000425175,0.003249403
"660",20160815,0.014549123,0.008940147,0.004980995,-0.000909649,-0.001843668,0.000901025,0.008364932,0.006389918,0.000766427,-0.014831385,-0.002492148
"661",20160816,0.001072824,0.011374936,-0.004700134,-0.004763528,-0.00271291,-0.007819592,0.001036924,-0.006295928,-0.013311205,-0.010414847,-0.010788724
"662",20160817,-0.000756413,0.005259478,0.00301525,0.002184609,0.004476586,0.005356486,0.002021888,-0.002590378,0.001957425,0.016589956,0.003927155
"663",20160818,0.004957508,0.016624034,0.002542714,-0.000821243,0.004816084,-0.000427635,0.003622205,0.001744009,0.006430662,0.009597187,-0.002682158
"664",20160819,-0.007924361,-0.010998722,7.69174e-05,0.001328007,-0.005976318,-0.004492131,-0.003696424,-0.002507901,-0.006382212,-0.005169401,-0.00764404
"665",20160822,-0.017952228,-0.008921639,-0.000402239,0.003269686,-0.003579019,-0.000693573,-0.001894151,-0.002350014,-0.003417117,0.002222798,0.003887683
"666",20160823,0.007211726,0.022153736,-0.000783252,0.000134547,0.001246968,0.001756504,0.00426814,0.00421755,-0.001725282,-0.004402891,-0.000809416
"667",20160824,-0.013701799,-0.013311298,-0.002336784,-0.00098302,-0.000779076,-0.011493013,0.00227963,-0.005397742,-0.002682097,0.00160667,-0.002878002
"668",20160825,0.006133463,0.002901068,-0.001504753,0.00026105,-0.002381375,-0.005253685,0.002570384,0.002461967,-0.000329395,0.000994522,0.00415911
"669",20160826,0.003266837,-0.00715111,-0.003033015,-0.003741869,-0.003800545,0.001862449,0.001670824,0.000264016,-0.006465466,-0.019973791,-0.010382419
"670",20160829,-0.001359501,0.005928077,0.004860981,0.004986298,0.006242313,0.003634359,0.005273482,0.002163087,0.006948922,0.007140793,0.010036498
"671",20160830,-0.003446015,-0.013284103,-0.003639241,-0.002719784,-0.005807403,-0.005460763,0.010652805,-0.001762982,-0.009538228,-0.009150598,-0.002799435
"672",20160831,-0.01480629,-0.028704077,-0.004212637,-0.001539197,-0.001742658,-0.000982961,0.003862145,-0.000941578,-0.004410988,3.53565e-05,0.000215376
"673",20160901,0.000443229,0.007743517,0.001335037,0.001869812,0.006948185,-0.005635324,0.006085718,0.004576786,0.003094996,0.000136512,0.000659315
"674",20160902,0.023600555,0.01306661,0.004125062,0.004474558,0.006715246,0.007593235,0.010868743,0.004184005,0.009332847,0.012143192,0.006833615
"675",20160906,0.00525277,0.011548471,-0.000620718,0.002944347,0.004449817,0.002019918,-0.001589221,0.004021613,0.001721547,0.010897472,0.009087901
"676",20160907,-0.001027885,-0.009525265,-0.000632446,-0.001320148,-0.006422406,-0.001820688,-0.003795803,0.003396477,-0.002915009,-0.001073597,0.004747231
"677",20160908,0.012058103,0.002369197,-0.00041409,-0.005282302,-0.004267805,0.000403148,0.005995177,-0.008603816,0.007407315,0.003741758,-0.012326127
"678",20160909,-0.036721669,-0.018525986,-0.027048336,-0.023208741,-0.02568988,-0.020445439,-0.006908685,-0.027106409,-0.015320342,-0.036166806,-0.03697759
"679",20160912,0.014386484,-6.50688e-05,0.012504594,0.013283891,0.021049304,0.016685952,0.000930275,0.017203067,0.008969845,0.018213444,0.012012884
"680",20160913,-0.031321085,-0.030809436,-0.014863742,-0.013727365,-0.014688617,-0.014937024,-0.021414209,-0.007004036,-0.014701375,-0.011255895,-0.024247696
"681",20160914,-0.006835186,0.010172668,-0.002555035,-0.002331875,-0.000127872,0.003338234,-0.001085738,0.006635406,0.005437058,0.002106535,0.003798853
"682",20160915,0.013219228,0.009076498,0.006879376,0.007518767,0.010155145,0.007692219,0.013806917,0.018701919,0.006053288,0.006603405,0.003802062
"683",20160916,-0.006733436,-0.009615898,-0.006641074,-0.00737685,-0.002659891,-0.001607457,-0.012807228,-0.00636449,-0.00501903,0.007096119,-0.000837437
"684",20160919,-0.004576095,0.014038811,0.003144261,-0.000520136,0.001225301,-0.002317286,0.009319723,0.006176066,-0.002316481,0.01047355,0.009956744
"685",20160920,-0.003313116,0.005673386,0.00350268,0.005413176,0.002813017,0.00624774,0.001181015,-0.000323417,0.002931902,-0.002988332,-0.001536868
"686",20160921,0.027158536,0.024840877,0.014398827,0.014570601,0.004398733,0.00712264,0.013356846,0.012593318,0.012630439,0.020841987,0.012700585
"687",20160922,0.002771045,0.009784433,0.006477266,0.010548543,0.011455496,0.00570552,-0.004223448,0.005533147,0.006655899,0.005335848,0.013526615
"688",20160923,-0.017870944,-0.001706932,-0.00616818,-0.002971,-0.004320438,-0.003669543,-0.011457375,-0.012351322,-0.007518013,-0.003795878,0.002106271
"689",20160926,-0.010420274,-0.00057035,-0.005015699,-0.009504916,-0.005328996,-0.0113053,-0.01462413,-0.006085457,-0.010876913,-0.003825017,0.003542406
"690",20160927,0.004054686,0.002886622,0.00660394,0.009434739,0.005869543,0.004970602,0.012469741,0.012645937,0.007123944,-0.007259122,-0.007566438
"691",20160928,0.034428824,0.02441345,0.005635256,0.001579616,0.001922181,0.002877799,0.002155116,0.002901137,0.003708782,-0.002552624,0.005757135
"692",20160929,0.008439483,0.005510904,-0.008473926,-0.00656216,-0.011303596,-0.018618088,-0.01292522,-0.003794777,-0.004713557,-0.015589531,-0.012709371
"693",20160930,0.013919401,0.007826438,0.006021322,0.005746044,0.008677257,0.007185879,0.013581349,0.007444083,-0.002034459,-0.007720044,-0.005781482
"694",20161003,0.000610713,0.000816582,0.000266831,-0.00042495,-0.006974646,-0.000905721,-0.000532605,-0.00308716,0.004722482,-0.012005857,-0.019863033
"695",20161004,-0.009765931,-0.008757206,-0.006950169,-0.00211685,-0.00500875,-0.000959755,0.005318957,-0.003840926,-0.003788201,-0.019307586,-0.017199925
"696",20161005,0.043029051,0.011615349,0.005813724,0.007768295,-0.001238385,0.002787829,0.011347648,0.004334003,0.005777166,-0.002825547,-0.018011557
"697",20161006,0.026378951,-0.001811986,-0.001910428,-0.002086465,-0.007661591,-0.006025559,0.000610257,0.004099918,-0.00244772,-0.001605505,0.001494227
"698",20161007,-0.017911978,-0.001205763,-0.010667442,-0.005411968,-0.00041504,0.000268554,0.003942894,0.00113396,-0.004569867,0.004165022,-0.002735053
"699",20161010,0.022642097,0.01544198,-0.000738815,0.001982805,-0.003012297,0.005470508,0.003820456,0.005598526,0.009260053,0.009246617,0.003699627
"700",20161011,-0.021723943,-0.022279744,-0.008214577,-0.009779435,-0.004536978,-0.020531184,-0.015649004,-0.013267027,-0.0203516,-0.010842267,-0.008201901
"701",20161012,-1.84955e-05,0.000460999,0.000614335,0.003395243,0.000964535,-0.005776038,-0.000480586,0.004586065,0.005955631,0.011204776,0.01295848
"702",20161013,-0.009526702,-0.021101531,0.000809459,-0.003745147,-0.000729103,0.001474868,-0.006593633,-0.009408714,-0.008219508,0.014538946,0.005230068
"703",20161014,0.006164973,0.001117954,0.001721329,-0.001892558,0.002609512,-0.00816148,0.006625096,0.005860737,0.001731702,-0.00609475,-0.003013231
"704",20161017,-0.008349879,-0.002058715,-0.001804974,-0.006907768,0.005262137,-0.00104521,-0.006147688,-0.002712135,-0.011456503,0.001886513,0.001564189
"705",20161018,0.015547129,0.01480682,0.002357545,0.002446541,0.003732729,0.006286746,0.016009244,0.005158557,0.012371126,0.007524407,0.006233604
"706",20161019,0.008264624,0.006029464,0.002155676,0.001693935,-0.005035889,-0.004397767,0.000107137,-0.00232547,0.00080158,-0.003081788,0.001411776
"707",20161020,0.012394361,0.001062595,-0.007850533,0.000276914,-0.004559531,0.004462783,0.004314636,-0.00011254,-0.011350419,-0.000503738,-0.002021228
"708",20161021,-0.004554047,0.005548772,-0.002710595,0.002804801,-0.00224718,-0.007423042,0.00223689,0.004727409,-0.003298542,-0.004796991,-0.000400418
"709",20161024,0.003913092,0.0032991,0.003574449,0.009349562,0.003473592,-0.002138213,-9.75253e-05,0.01094992,-0.000691632,0.005078467,0.002902271
"710",20161025,-0.007314247,0.011311838,0.001270444,-0.010816891,0.004270179,-0.006105181,-0.003010458,-0.000141844,-0.006196487,0.004990485,-0.001446106
"711",20161026,-0.028554218,-0.00340253,0.002831247,-0.003845786,-0.003194554,-0.003739637,0.000531656,-0.007506528,-0.005373147,0.004365658,-0.012879092
"712",20161027,0.000884005,-0.007134395,-0.010805933,-0.004595442,-0.003731567,0.003132259,0.001973986,-0.007942361,-0.009145137,-0.005252697,-0.025100156
"713",20161028,-0.021140662,0.00136919,0.005915605,-0.010317431,-0.003567962,-0.0221463,-0.005974452,-0.00149641,-0.001281483,0.002156923,0.009156601
"714",20161031,-0.011298229,0.002515498,-0.000166184,0.002819197,-0.001093301,-0.002179272,-0.002245214,0.003772861,0.00302794,0.01945092,0.014988379
"715",20161101,0.009457174,-0.00508907,-0.006692428,-0.008878981,-0.00397086,-0.005393992,-0.003246136,-0.010052194,-0.007489975,-0.017202309,-0.019414783
"716",20161102,-0.014647718,-0.008843167,-0.003056382,-0.009231768,-0.000757825,-0.004241363,-0.009078218,-0.004803902,-0.01117378,-0.010135103,-0.01235049
"717",20161103,-0.002979765,-0.004108501,-0.005184982,-0.002804166,-0.003411336,-0.011722622,-0.001651924,-0.006291047,-0.007403615,0.002054552,-0.0063875
"718",20161104,-0.008441489,-0.009816281,9.67367e-05,-0.00775292,-0.008852047,0.002926506,-0.003514814,-0.003858639,-0.00297185,-0.006332699,0.009854932
"719",20161107,0.035232398,0.038142908,0.023931287,0.020676021,0.013766013,0.015633826,0.028851688,0.026473799,0.017762175,0.015780252,0.01549172
"720",20161108,-0.006876864,0.022421272,0.00412642,0.008089307,0.010200529,0.002903049,-0.000110869,0.001299115,0.005640638,0.006017762,0.006906474
"721",20161109,-0.010973833,0.026809652,0.021990057,-0.007632574,-0.01385765,0.033982265,0.020865464,-0.00697466,-0.008197105,-0.039906177,-0.025234122
"722",20161110,-0.018116723,0.015658999,0.019118339,-0.007802021,-0.028193765,0.006002305,0.01964516,-0.020294684,-0.014996078,-0.030039407,-0.018151382
"723",20161111,-0.018378753,-0.01153798,0.003930244,0.004456235,-0.002111332,-0.012900666,-0.000905717,0.00947891,-0.009010038,-0.005288822,-0.000560127
"724",20161114,0.001383689,0.002557759,0.003355643,-0.00930477,-0.016243245,-0.007749917,0.017195041,-0.021702003,-0.008969368,-0.000220989,0.019014964
"725",20161115,0.022407143,-0.029380752,0.00084227,0.00669049,0.008082232,0.001049852,0.006047498,0.010317646,0.012778922,0.017797911,-0.007784805
"726",20161116,-0.01191926,-0.012585243,-0.007275329,0.002688809,-0.003500447,-0.006315678,-0.017830784,0.014542289,-0.002105514,-0.009488894,-0.000288174
"727",20161117,-0.001684408,0.006383999,0.001847629,0.011052026,-0.003958628,0.001989903,0.006656589,0.001070693,0.007055049,-0.00383985,-0.012439995
"728",20161118,0.009944467,-0.01062017,0.000357995,0.001448237,-0.007807974,-0.013557164,-0.00288607,0.001207194,-0.002951008,-0.00255684,0.002783042
"729",20161121,0.016042861,0.019850006,0.004726968,0.00799264,0.009848825,0.00076844,0.008659106,0.0077647,0.004554623,0.011053019,-0.004942249
"730",20161122,0.023271179,0.037758754,0.005175083,0.008386561,0.002619974,-0.017063742,0.004439376,0.004126961,0.005634896,3.35292e-05,0.016141094
"731",20161123,-0.009218063,0.009037056,0.007311231,0.000339868,-0.003357373,0.001222234,0.004364176,-0.004830298,-0.001760366,-0.004976558,-0.008530739
"732",20161125,-0.008147678,0.000183043,0.004943594,0.008924501,0.009422503,0.009066245,0.005038233,0.002574025,0.003055184,0.011751384,0.00483312
"733",20161128,-0.004631514,0.000985874,-0.005819831,-0.006231999,0.002662735,-0.008651854,-0.015350119,-0.002686498,0.003917661,0.017286933,0.00695152
"734",20161129,-0.01181206,-0.014378411,0.000987491,-0.001399808,-0.001750241,0.004155221,0.005893893,-0.000229284,0.002152045,0.006426458,0.008249639
"735",20161130,0.046742101,-0.002328256,-0.0011941,-0.0049932,-0.014280046,-0.006353118,0.010464236,-0.007405582,-0.005592516,-0.032119939,-0.011476256
"736",20161201,0.009171976,0.003863287,0.007886496,-0.008680971,-0.009568606,-0.008670952,0.007477294,-0.025712707,-0.000597144,-0.009637633,-0.018763926
"737",20161202,-0.004649968,0.004473493,-0.000716736,-0.00634322,0.006513886,0.006275055,-0.004538588,0.004710988,-0.003126463,0.012200664,0.010245841
"738",20161205,-0.007876727,0.014916346,-0.001532895,0.010872107,0.00329739,0.000474087,0.010898057,0.008041024,-0.000622749,0.002703445,0.007459641
"739",20161206,-0.000306399,-0.00645007,0.001516453,0.001842683,0.003041523,0.000768648,0.024654443,0.005627612,0.003408394,-0.002717829,0.003130592
"740",20161207,0.010271795,0.026583132,0.016166134,0.02042706,0.011210561,-0.006047507,0.018854079,0.018805673,0.015976201,0.013596459,0.023843801
"741",20161208,0.003046063,0.002984897,-0.005422841,-0.001678332,-0.008631309,-0.002477343,0.004563373,0.002066275,-0.004364765,0.002335405,0.004755059
"742",20161209,-0.005647435,-0.009499279,0.004686662,0.004165798,0.01055339,0.015894904,0.001169675,0.006927323,0.002853434,0.010359237,-0.001009332
"743",20161212,-0.004238491,0.019436331,-0.002357684,-0.006056517,0.008328746,0.007762538,-0.016718735,-0.003677748,-0.007960154,0.008129563,0.010415543
"744",20161213,0.040678941,-0.014777596,-0.000767667,0.011785217,0.005592662,0.010606776,0.007939674,0.013788925,0.005836383,0.012611312,0.004029778
"745",20161214,-0.024987061,-0.017647848,-0.010869838,-0.010495399,-0.012419357,-0.005840555,-0.008759344,-0.005695089,-0.005934475,-0.020277464,-0.021508736
"746",20161215,-0.003882577,-0.004687276,-0.000562266,-0.002836654,-0.001286791,0.005934367,0.004247089,0.005210685,0.001182571,0.007156762,-0.006377403
"747",20161216,-0.000117423,-0.019030208,0.000151258,-0.002047682,0.005572467,0.002612388,-0.007508429,-0.010208158,-0.006974306,0.010738737,0.013205213
"748",20161219,-0.006602771,-0.010101798,0.006994729,0.003270825,0.00112284,-0.003589086,-0.005847464,0.004936395,0.004811316,0.004716852,0.011108446
"749",20161220,-0.001553793,0.007164937,0.00677452,0.005363861,-0.000458371,-0.00124472,0.00471129,0.003056775,0.006304764,0.000122295,5.71498e-05
"750",20161221,-0.006336212,-0.002505991,-0.004477055,-0.002190917,-0.001360092,-0.005823017,-0.000854869,-0.002910024,9.9273e-05,-0.004175344,-0.014060506
"751",20161222,-0.007225363,-0.014036404,-0.001166215,-0.006443955,-0.003525546,0.000583193,-0.004099022,-0.003887119,-0.002412041,0.005020387,9.94223e-06
"752",20161223,-0.011820099,-0.005346616,-2.77905e-05,-0.001365925,0.001716874,0.004384983,-0.002754948,0.002698816,-0.00553318,0.000366953,0.001663534
"753",20161227,0.006548301,0.005757574,0.001534192,-0.000411657,2.93587e-06,0.000692808,0.00092756,0.003963876,0.002504297,-0.000312048,0.00315427
"754",20161228,-0.000381704,0.010690874,-0.007986314,-0.005092086,-0.00471999,-0.006444398,-0.00664368,-0.006233244,-0.002647928,-0.005795572,-0.008093399
"755",20161229,-0.002608371,-0.005096679,0.000348902,-0.005378715,0.004829762,0.00353374,-0.004232748,0.000825064,0.002764592,0.011619876,0.009671806
"756",20161230,-0.001199688,-0.009645571,-0.003432949,-0.008515365,-0.001139021,0.000182402,0.005358102,-0.009684686,-0.005774443,-0.005224551,0.009457381
"757",20170103,0.014181233,0.023574324,0.004891473,0.006229309,-0.001984465,0.009355133,0.013410474,0.008657824,0.012435648,-0.003806658,0.003241089
"758",20170104,0.006989462,0.00459115,0.004977294,0.016171833,0.001816954,0.005292423,0.009129753,0.000630583,0.007486718,0.001232025,0.012002273
"759",20170105,0.019209005,0.002266921,-0.001034972,0.00278166,0.005705671,0.008307025,-0.002179097,0.004537018,0.015410703,0.001073699,0.00861903
"760",20170106,-0.005729553,-0.010044955,0.005222509,0.005354405,-0.00344369,0.005542517,0.000351957,0.004952811,-0.007218744,0.001907474,0.001952555
"761",20170109,-0.00932747,0.000718147,-0.005797851,0.000663655,-0.003508727,0.005035335,-0.006887375,0.002635948,0.000105141,-0.011258053,-0.005223388
"762",20170110,0.007284556,0.035739629,0.001273237,0.003681566,-0.008724672,-0.002615505,0.005520311,-0.000692389,0.002211539,-0.002170967,-0.012741723
"763",20170111,0.013157227,0.015323706,0.004778559,0.001543467,0.001026797,-0.00839809,0.011477109,0.005700375,0.005368768,0.006735783,-0.006247567
"764",20170112,-0.006081853,0.011021462,-0.003116342,0.002878057,0.000200102,-0.001171757,-0.004992202,-0.008944403,-0.000667699,0.001803319,0.005008725
"765",20170113,0.010272428,0.000704531,0.002616446,0.003657964,-0.002806967,0.002032364,0.002640595,0.001819448,0.007103081,-0.002856665,-0.002514563
"766",20170117,0.001776504,-0.000142164,-0.006917945,-0.003123517,0.01156578,-0.003023442,-0.013652574,1.64012e-05,8.6547e-05,0.011070021,0.008389536
"767",20170118,-0.002413142,0.007129127,0.002421128,0.000198786,-0.000360362,-0.004301055,0.007155026,0.001596804,0.00078862,-0.001277921,0.000788743
"768",20170119,-0.005722126,-0.00377176,0.008158148,-0.001069289,-0.003306886,-0.007911609,-0.007796623,-0.000380057,0.000151128,-0.006231005,-0.00851784
"769",20170120,-0.002614502,0.001781235,-0.000363908,-5.68694e-05,0.009412205,0.003537633,0.002588055,0.007908993,0.003488956,0.001293734,0.007503078
"770",20170123,-0.005124759,0.008997133,-0.006227764,0.002881356,-0.00815588,-0.004502293,-5.66432e-05,-0.000556071,0.006756668,-0.005258453,0.005166584
"771",20170124,0.001925229,0.031141142,0.007810668,0.00306912,0.008005578,-0.007545938,0.011964206,0.011709445,-0.000460583,-0.001537617,-0.000870258
"772",20170125,0.009314105,0.003176381,0.008403026,0.010026437,-0.001012122,0.007932717,0.017441952,0.011150432,0.002463703,0.001554553,-0.00915371
"773",20170126,0.00230853,-0.007279675,0.000163335,-0.001685871,-0.008476527,-0.002366795,0.002646986,-0.002470544,0.006540142,-0.000388681,-0.000671265
"774",20170127,-0.009289634,-0.00054461,0.000793828,-0.007961511,-0.003552503,0.007728858,-0.002112779,0.00513557,0.001061316,0.002761555,-0.009502676
"775",20170130,-0.008865567,-0.016341445,-0.007420069,-0.005069484,0.000148192,-0.003552437,-0.009790996,-0.004553029,-0.004456126,0.002554193,-0.003320431
"776",20170131,0.004442086,0.005807625,-0.010923198,-0.004432983,0.003764218,0.013230938,-0.00410923,-0.007663305,0.001332575,0.01574863,0.008912978
"777",20170201,-0.002111725,0.008509868,-0.002002372,-0.001023394,-0.004320919,0.003962744,0.005203827,0.007951939,0.000707447,-0.022224288,-0.013310437
"778",20170202,0.001161938,-0.013336244,-0.002267055,0.00297736,0.008145855,-0.002763808,-0.004486813,-0.000697227,-0.005146562,0.005702166,0.01278085
"779",20170203,-0.000672293,-0.021307768,0.006756736,-0.001988935,0.005514872,0.007074411,0.017542581,0.00757688,-0.001722905,0.000347525,0.0043015
"780",20170206,-0.011282882,-0.004223161,-0.000671844,-0.002306234,-0.003251843,-0.000173464,-0.000672221,-0.00043714,0.003778485,0.000252821,-0.005191092
"781",20170207,-0.009230317,-0.006152323,0.003721923,-0.000573072,0.008462789,-0.001105088,-0.000764979,0.000782224,8.97152e-05,0.002635515,-0.00308129
"782",20170208,0.006058437,-0.005396956,-0.002847328,0.004778269,0.00610474,-0.001901533,-0.005765722,-0.001844143,0.003955,0.007876899,0.009293648
"783",20170209,-0.002739119,0.01720876,0.003295158,0.001583537,0.002713012,0.005448618,0.01140779,0.00079855,-0.000970668,-0.011809838,-0.000139481
"784",20170210,0.016894315,0.020170964,0.006544389,0.008065804,-0.007908212,0.002699494,0.000491189,0.004101351,0.002645113,0.007304998,0.005021413
"785",20170213,-0.003866798,0.019399525,0.010107206,0.006731574,0.002372736,0.004717479,0.010228089,0.013057415,0.001395355,0.004690476,0.0037471
"786",20170214,-0.003530708,-0.000581223,0.000886313,0.005105493,0.003575828,0.003983039,0.009314446,0.001030444,-0.004546032,-0.004544552,-0.006456991
"787",20170215,-0.006516917,0.001658607,0.003275609,0.001942282,0.007313881,0.009657523,0.01135707,0.00650139,-0.001932252,-0.008492492,-0.004444786
"788",20170216,-0.010772578,0.003093571,0.001237773,-0.003545795,0.00536341,0.004605962,-0.001760243,0.005558954,0.001172753,0.010650452,0.004976514
"789",20170217,-0.004000094,-0.007488533,0.001427778,0.003754317,0.012324433,0.003065412,-0.003492789,0.001940896,-0.001663533,0.003453719,0.003096429
"790",20170221,0.015157117,0.008580542,0.003929571,0.007103141,0.005393016,0.002864187,-0.011155842,0.003889569,0.00472262,0.010704908,0.011470198
"791",20170222,-0.012180649,-0.013611619,-0.002389046,-1.05184e-05,0.002800436,-0.003668798,-0.003608546,-0.00170771,0.003144212,0.008177698,-0.001857196
"792",20170223,0.005209758,-0.017152535,-0.006524022,-0.004512468,0.000444571,0.010348356,-0.002170259,-0.002906156,-0.003653017,0.010292835,0.00810043
"793",20170224,-0.013046938,-0.015884114,0.003635208,-0.002662293,0.00601282,0.002475144,-0.01096027,0.003064295,0.003240147,0.016472388,0.007420215
"794",20170227,-0.004256192,0.00587144,0.000237454,-3.09144e-05,-0.001714296,0.00153353,0.00015636,-0.004325329,-0.003881886,-0.005913284,0.003669873
"795",20170228,-0.006896147,-0.013163545,-0.003566303,-0.002461095,0.001672966,-0.002104683,-0.003523103,-0.002777806,-0.007653039,0.009102316,-0.003304052
"796",20170301,0.004768258,0.025318129,0.014763751,0.014033181,0.001765022,0.00412685,0.020792884,0.01154722,0.009081995,-0.013470027,-0.002006026
"797",20170302,-0.015726941,-0.020917173,-0.007420733,-0.004548201,-0.005980408,-0.001024116,-0.01040314,-0.008549644,-0.008305844,0.008874071,-0.004108341
"798",20170303,0.007328333,0.012431808,0.000404045,0.000552007,0.002847098,0.005091129,0.006558065,0.001720367,0.00260132,-0.003338914,-0.005137158
"799",20170306,-0.002894393,-0.011471087,-0.00166932,-0.003742296,-0.005486874,-0.003886945,-0.005621307,-0.001459017,-0.004744236,-0.002654792,-0.002227394
"800",20170307,0.001229011,-0.003531981,-0.001883187,-0.003609373,0.000669911,-0.007045789,-0.002861032,0.004621469,-0.000469628,7.02937e-05,-0.001616318
"801",20170308,-0.024847882,-0.022053453,-0.004457811,-0.000251666,-0.004009317,0.000459333,-0.001293716,-0.000294666,0.000444632,-0.012627643,-0.016658387
"802",20170309,-0.001714237,-0.015021013,-0.003041228,-0.000138659,0.003733812,0.006961705,0.002226552,-0.002944839,0.001482449,-0.003523663,-0.010847052
"803",20170310,-0.002087975,-0.000384709,0.006144755,0.002454956,0.005974163,0.003491371,-0.002028799,0.005059943,0.001479759,0.007425585,0.003167114
