"","Date","Sec_10","Sec_15","Sec_20","Sec_25","Sec_30","Sec_35","Sec_40","Sec_45","Sec_50","Sec_55","Sec_60"
"374",20170626,10108924570400,491294021522,1659237573350,2364195711320,1292103617880,2433914173825.6,2772862602634.4,4195075332670,2923357337860,261962320460,375323278480.8
"375",20170627,10049847860240,495888765447.5,1646808237690,2338033630290,1285966439840,2415804661660,2783118414796.7,4124381949770,2886575726510,258760134530,373275345142.4
"376",20170628,10132569923230,505975878590,1658793899200,2364631094680,1290518854080,2415639398770,2826125320649.2,4172573968940,2910434194290,256352852320,373261022304.5
"377",20170629,10023586086260,505466830080,1642479010070,2332005907980,1270651699920,2393335725710,2868971061978.2,4098744524070,2865755526860,254030190980,368813445524.5
"378",20170630,10060656130160,507337541940,1652262479820,2341230005860,1271691045090,2389744529310,2867276830920,4106018895460,2870701320770,253331900840,369089325884.5
"379",20170703,10104874641950,515661782050,1662133439810,2335428735300,1270529537060,2392752415050,2912017723212.5,4079596512160,2856473040680,252122047530,372322193220
"380",20170705,10113027094760,514760500420,1666415538180,2355658949010,1271899365760,2395708639735,2922853960840,4105198473790,2849652623470,251019714840,367428422260
"381",20170706,10042601390420,517002899040,1648281345260,2331401325250,1269552540510,2368790409460,2908773490970,4069656652560,2811437809590,251392811030,360606950624
"382",20170707,9994661654760,521322623822.5,1658515755850,2350964017160,1270529822870,2376416385240,2914733278598,4106992348530,2835820480150,251877450360,362718493330
"383",20170710,9992699015160,527062057050,1661518319270,2365684668850,1263737283840,2369779844040,2928793688920.6,4138510337120,2847639775740,251941588890,360034731762.5
"384",20170711,10069905803100,530347623275,1664218079510,2371914468850,1260576483770,2360622585290,2926435839044,4156331653800,2855227436990,252036924510,359083253299.7
"385",20170712,10176672939000,536414182922.5,1673092991980,2404003416417.2,1269136191920,2379672456400,2940517732324.9,4199330101710,2884865947420,253509710620,363770455210
"386",20170713,10215453197700,535780856640,1671082721150,2402155465670,1270631138670,2378815411550,2956202319070,4224715613100,2894119729780,251981497800,364150632657
"387",20170714,10229218394140,543074153822.5,1677489058070,2413350052060,1283707115890,2394381513610,2947056458520,4258090925720,2915391705440,253546930000,367426479923.9
"388",20170717,10148133713480,545213791600,1674885269110,2415662583640,1284773725040,2384658196210,2936283506535.6,4253037613250,2913358961830,254080406820,367615743793.9
"389",20170718,10172086087580,543696849635.8,1671688875300,2432053588640,1288425878130,2393770287230,2930033260298.7,4263385945430,2938458230220,254786750190,367366217510
"390",20170719,10276395730860,547517616335.8,1675045887570,2434662861410,1291460473720,2408152972570,2937471685548.2,4293997253880,2949751184490,255441748680,369764457320
"391",20170720,10213491714870,541643317140,1663501101370,2424215129870,1292883834340,2425902382330,2937080198150,4287766604690,2944804359130,256899319940,368613571230
"392",20170721,10109611993940,537232904260,1655899098830,2420614090800,1294502256840,2419921100610,2924138378923.3,4273192200210,2978601856190,258340768810,369801492006.2
"393",20170724,10084827585980,537602227390,1647749077650,2424326160400,1290520046180,2404547704160,2941118982210,4285394095840,2980127491100,255925592020,369334889496.2
"394",20170725,10111551109880,552145277090,1645647261000,2439698937880,1298988385240,2389378610670,2984571590321.1,4292476804410,2951533621620,254767372070,372337431438.1
"395",20170726,10289973484520,554181139020,1647834323280,2456761833300,1307342215030,2372869250608.2,2982572467980.8,4307486751130,2967591842810,257720937530,376051608660
"396",20170727,10229202005900,553046129030,1641448838580,2457110606960,1328227269780,2363517249178,2965929134320,4271129283160,2978407669950,258651381830,375420395860
"397",20170728,10255577244150,555037030870,1645286462510,2447893338720,1322563070830,2371527692690,2976354121206.7,4255474905200,2994738735720,258763543950,375351164095
"398",20170731,10246899061680,559648301015,1644191146850,2430777298050,1320487413910,2371525402230,3007862935880,4248038932390,2985031313490,259847349670,375548243870
"399",20170801,10270268445120,558090596880,1643154712710,2439302716470,1317952564160,2369385841950,3044509611791.8,4267886851080,2988059060260,260974294280,377415234445.2
"400",20170802,10284113780890,555809100542.5,1651411318670,2432878351007.2,1312686842530,2367899306130,3030983676540.8,4299071922010,2970253513220,262928086240,376177979888.3
"401",20170803,10229324768990,552486261422.5,1659136980650,2430109840050,1316830616410,2375247256490,3012754171520,4280595376300,2968775003880,266396310960,375084174778.3
"402",20170804,10240340667290,556903619992.5,1661186340740,2440869716990,1315370258230,2371761195450,3024751246838.1,4295732822230,2972172655170,264975775800,375682229001.5
"403",20170807,10207888845810,564188925720,1659417051620,2464586351370,1322579541060,2364553877050,3024642670490,4332098679400,2982966264690,265136406540,375054755160
"404",20170808,10298861959690,558218914307.5,1658333494940,2460832145280,1320079091390,2355573608350,3014759384666.7,4328497130820,2983493330190,265632429820,373616347064
"405",20170809,10256426626250,554686657480,1660310544190,2444200471506.8,1320395413290,2363227175510,3007350623768,4325164604140,2977510846170,264464220900,374209863684
"406",20170810,10049681579780,548232660082.5,1640753007460,2396836342370,1311374919940,2341491398680,2933696993810,4221780682820,2973552541920,264808016560,371076184750
"407",20170811,10146165650550,543712908235,1643217220560,2402838281710,1309752538580,2342868274200,2914723257550,4266384446000,3013073710690,263175136740,368706501005
"408",20170814,10061233067210,547364732020,1659531885120,2421899404540,1315823292580,2357273256620,2946921645611.8,4320694423170,3023335945800,264384284680,375254599875
"409",20170815,9974189666530,542473396360,1655874285840,2421026908895,1325577789470,2353474120670,2944875829492.8,4340761303210,3009475501080,266079409560,375049930660
"410",20170816,9934767919440,573155576270,1659815532830,2425825569830,1329923404200,2365001144018,2944453157157.1,4346930490980,3019026355440,266636715160,376062236950
"411",20170817,9908051418550,563009435722.5,1634450884020,2401771257960,1317533016760,2336315782960,2892799861914.2,4266298068370,2967287427950,264030492440,374020251054.5
"412",20170818,9989186847800,565158221962.5,1627967087210,2401494263010,1313732366430,2328305999200,2898673622180,4265101363030,2971739609010,266127364280,371333637120
"413",20170821,10162402138950,568860843575,1629396255010,2410280238260,1319621256530,2338152697530,2896512877507.8,4268712440530,2990289124530,266504687880,375453262690
"414",20170822,10249413432780,575002215085,1647253670150,2441406700040,1320117650380,2359180824810,2919808161031.5,4325805400320,3021899301250,266733888020,374985434890
"415",20170823,10272002920100,579421970815,1635165556100,2436945330920,1315271148520,2347114260700,2918560521062,4320701960780,3013246677580,266738797800,379446478300
"416",20170824,10534473962780,582259150340,1629157386190,2426058033590,1305750358820,2352521772157.8,2922021008831,4326590390800,2996736028510,266653963140,378682282440.3
"417",20170825,10580557322070,589279676497.6,1633544029400,2415535146150,1309630759830,2352214896494,2941579530442,4329801785460,2997218548620,268002908120,380329711219.4
"418",20170828,10542882891230,591831190370,1633908989790,2405998587210,1306979256330,2363214055720,2937005943340,4338681172030,2997391801080,268551632620,378190097830
"419",20170829,10518290691820,592401984842.5,1645832473760,2405615331590,1312747081730,2370352657120,2932326694280,4353217157210,2948795637060,268378894800,378120639160
"420",20170830,10554222988110,589840088290,1648807269440,2430422263220,1310215266020,2377656091150,2960549920621.6,4375738751090,2957653468060,266930661060,379271057095.5
"421",20170831,10630053766560,599201919930,1654000848630,2449086549100,1313960242590,2410463931080,2971173941980,4399255943580,2961156104450,266939691360,381020084920
"422",20170901,10695281378870,682416697820,1656334809740,2453292308790,1316432857300,2409107756110,2986450793637,4404729930590,2960612965890,266028903080,381380506070
"423",20170905,10712840820750,676603288260,1637871931300,2444193637320,1321764564620,2397156765340,2923356266758,4365045833760,2926839244430,267166980320,380976849090
"424",20170906,10650316993560,679975864900,1639577302670,2446250880100,1327044523000,2410512308880,2934168127600,4384233873590,2937881592260,265873256260,380630673670
"425",20170907,10666023406400,677649831892.5,1640443400170,2460048237770,1334210691780,2436124166628,2915087665688.7,4410629202190,2927193928160,267997651100,384454922640
"426",20170908,10591136312450,665716956740,1644795241700,2451842523600,1325305861060,2445672207190,2924346874111.6,4381589671470,2906208501320,268748912240,385130449620
"427",20170911,10716630201880,678669951302.5,1657959231620,2487718636100,1332632038980,2466555103040,2969598046043.6,4448699143130,2925710565650,271749048220,388160902780
"428",20170912,10654833110250,685563315487,1662930250920,2498099220880,1330257794600,2477290328490,2994803211850,4451769137610,2929054976900,267207940780,382867009151.1
"429",20170913,10665479804500,679997502120,1660006628940,2522727384000,1329884925960,2467625318020,2993025580998,4434865963650,2928357710810,266117776120,381172332860.4
"430",20170914,10654169174920,674334064410.8,1670974779900,2512550473205,1326194490200,2482314224470,2987238271395.6,4422708822340,2899967357520,269245945720,389136487458.5
"431",20170915,10760800801840,670308200180.8,1678949871350,2509851429930,1326666808040,2473115884420,2992785243780,4438548047870,2914297522220,269340826100,389878644460
"432",20170918,10746211215600,673491984050.8,1689123407610,2510964711540,1324837439260,2473313703270,3018157143883.3,4451933061320,2904578102430,266251183880,387304039470
"433",20170919,10738845370800,673723755217.5,1691495667210,2515047214700,1324998440140,2463453108050,3043923677403.3,4467562130830,2922492227650,265560404680,384181328100
"434",20170920,10766486243270,671444629240,1702157199530,2516871242100,1317228327760,2467985603990,3040558993710.2,4428556814830,2920175381880,263229499860,382659948480
"435",20170921,10824358215640,668757830310,1708443098510,2505344541510,1304294901420,2462800810470,3047738962663.8,4414823956520,2910123722014,263065159500,381818791800
"436",20170922,10747231365150,668205743680,1711314403240,2502633494700,1298583265220,2467321922170,3045476187493.1,4404936397150,2905253271584,261585488420,378229441260
"437",20170925,10749944408290,662552742390,1709749785510,2468991496710,1301376189820,2459720122370,3011982665219.4,4346157956310,2883092876314,263724757620,379210250760
"438",20170926,10950628451100,655327351573.3,1709781593450,2459622811140,1300291221600,2448642797380,3008094029380.9,4360749619310,2889958886404,263383079280,379505209550
"439",20170927,10962770320210,656509743180,1708823111820,2473987498740,1290995684080,2446865090980,3040161488426.5,4388640533270,2915102750974,260878776260,376876367860
"440",20170928,10917214147790,655308447500,1707849717660,2467970300220,1293488557320,2452471665830,3056856972230,4386001313650,2909195631254,262270441000,378990251110
"441",20170929,11121310248160,656308035760,1712206853480,2475138007100,1291906861940,2461191861720,3065889330000,4419397294450,2925548246134,262220855000,379211023100
"442",20171002,11052234077990,663350255860,1724071822040,2486357244580,1290208130960,2481705166710,3067581873060,4444408478400,2911701748664,262947137480,377426063860
"443",20171003,11102675039390,667074177280,1728893916620,2509858497970,1295764872460,2484770282670,3086895020387.1,4458951881240,2930515135594,261515062840,376453016430
"444",20171004,11039257266450,668486818275,1725220000720,2517503838150,1301249567200,2490891684211,3075773147310,4451084320590,2919093282124,263974391820,379146932150
"445",20171005,11160776222560,669883822625,1729849483320,2531107790750,1305435923150,2491129610911,3096490302960,4487813594070,2943561670324,263843243440,380148150610
"446",20171006,10947537364860,671163761440,1729063861200,2542801449330,1301549287720,2490202570071,3092573378786.9,4490982539750,2933544371814,263990009500,379826154322
"447",20171009,10983541708270,668050376932.5,1721774610310,2546559398650,1309270552450,2483501510951,3082750563943.3,4515358444640,2933677743544,264162890260,380888320372
"448",20171010,11115801007850,670399197760,1722626559630,2559517719500,1328801152960,2488497090411.5,3114356142540,4526938196420,2940097302844,266918233320,381336754150
"449",20171011,11169742578250,668398897139,1723517268770,2566070118367.5,1334719838670,2497347230261.5,3099306714057,4575352984140,2938086109234,268299345940,383604135988.6
"450",20171012,10988438826590,667144026720,1731502279450,2550600192700,1341911784890,2492614676000,3070298875536.1,4577346376270,2912524911304,270213889960,386058408180
"451",20171013,11081857404540,681812746017.7,1725661647240,2552816354790,1347598061380,2484089013733.5,3077522837160,4606601310740,2920604713614,270499009200,386738718750
"452",20171016,11169361784820,683100884517.7,1728361419910,2557918671190,1348091601470,2480815295000,3084450945242,4623138201180,2932545557874,272068342080,385190847020
"453",20171017,11155062163130,680494164250,1723364066260,2547270695610,1344366190890,2509716142370,3072675321490.1,4629452416580,2938591099374,272761755000,385207164060
"454",20171018,11153362683310,670674237240,1723100391990,2560142816780,1344089912990,2519108995460,3099618873281,4650603272180,2932764592734,272469504580,385127371710
"455",20171019,11001408968470,671673255490,1732157379735,2545110321360,1330507261750,2533769884160,3092555961152,4635181653010,2920635511934,275221741540,385109770870
"456",20171020,10992036797040,671727694270,1748473708010,2540877991290,1321785399430,2537293714370,3118409958842,4659105374410,2943568706704,275473417520,385015803392.5
"457",20171023,10910752871400,670236874670,1733455562290,2515447410620,1320217285450,2531964351970,3096341940209.1,4663139454590,2906416263664,275691470520,383220910270
"458",20171024,10978061469320,674670336550,1744071638780,2530588679840,1312123282650,2507704012910,3117230046140,4678370961740,2904013876744,276293222940,380664815282.8
"459",20171025,11031979429900,666585300125,1728750768030,2506635325435,1305478095490,2484940205445,3096769114645,4663564584170,2886804571764,275471471920,380522455996.2
"460",20171026,11062188035290,673682109465,1730356805100,2521043134800,1309075326560,2457555547240,3105059695201.2,4680519530380,2890949336824,275114701400,377553280093
"461",20171027,11188952392010,671177200460,1725888820740,2594807190180,1302674884110,2448106646540,3115408503979.5,4807009301130,2947930018894,277308168340,377992204000
"462",20171030,11411767267270,668049781930,1715194439050,2610447850170,1294733134290,2427096860252,3097510943720,4826298026490,2935940191394,277808076840,379929232680
"463",20171031,11537031512600,670844761420,1706800028440,2633129238990,1302330901450,2427628276580,3092652331289.7,4846491490670,2936518493914,277674311680,379696620091.1
"464",20171101,11547114885960,684112566845.5,1705942549520,2640211031590,1301547114500,2430267385200,3106197866520,4842342732260,2957239242999,276261461380,380465640330
"465",20171102,11837152492270,687912762997.5,1716871622970,2631364017550,1299134594670,2419564340020,3113524166243.2,4856849312180,2939559587414,277042355840,384136673920
"466",20171103,11716539431630,679114202640,1715973801180,2641644909270,1303926203650,2435165313430,3101808709752.8,4893437846140,2952333932614,277615648840,383721415840
"467",20171106,12069226266550,689158283310,1715122058170,2664000586610,1293077874990,2426420599125,3096695252559,4918210266160,2939100882224,275687675120,388103299060
"468",20171107,12101542105740,689416385530,1720135381890,2660825400090,1297628759510,2425841791510,3065048109114.6,4922757802450,2951579507050,279599419000,390458906568.4
"469",20171108,11944566980430,694396695780,1717194083790,2667320119860,1306570909950,2441416140170,3064852837658,4937020527830,2961237705610,279010280760,393011265838.4
"470",20171109,12002141737450,682472268955,1698366961550,2645420587000,1305537390910,2432226009680,3062443356520,4883089353700,2957080128290,279745228180,392780892500
"471",20171110,11981894287830,680305651880,1701653699670,2645960961475,1312196756170,2419460092690,3059203654690,4881846849980,2969670478260,278409448100,392596220950
"472",20171113,11836418250120,682187982858.3,1692206406860,2657399390610.9,1316947590890,2418967554890,3043522457754.4,4888048037210,2962818909420,281753878700,393327209805
"473",20171114,11589760729410,667637337588.3,1684171996100,2647319442065,1316029467870,2412005324580,3034364245426.4,4876498778660,2944421390360,284779793240,392739070680
"474",20171115,11414602976640,663996533253.3,1674996266790,2632052606110,1303236199600,2404675949670,3049013172598.8,4830642321130,2935889292580,282554368780,388002182470
"475",20171116,11435536049290,670586898712.5,1687117863370,2662089035550,1337909316560,2420915286810,3055660134734.8,4893407313430,2953201490270,280899946620,389638655311.2
"476",20171117,11395788824300,672246422520,1679018158510,2659160193780,1323880884350,2415536815880,3058741179220,4868547698840,2935334502700,278462789080,387673866901.2
"477",20171120,11315210319630,672117369942.5,1686324457130,2675178495910,1324057365290,2409867567030,3063986130569.9,4883665314990,2937278039870,278692107660,386163939860
"478",20171121,11439636644580,679467071180,1697567444720,2701761241060,1327822235810,2429696204130,3071499027053.6,4938292074270,2960112626650,279233934960,388632606059.8
"479",20171122,11608011374520,683842903380,1699622434140,2703230043160,1325485701840,2426850630740,3090843776685,4927863464360,2970058566280,279297645400,387294971799
"480",20171124,11593971388340,688621123790,1701546393130,2721682037720,1331854345140,2436694523120,3087122880228.4,4965588473260,2985287056790,279989576880,388434837920
"481",20171127,11488115659640,681803157475,1703982118510,2719242221590,1332191691630,2434559355700,3076472133740,4911075849750,2991380450510,281188326560,387651304670
"482",20171128,11490937743260,687812364782.5,1723387817510,2729210800130,1336353662660,2456921527210,3128728494270,4915971765820,3009753658850,282487971300,385619112380
"483",20171129,11519984280700,686197413173.2,1737220831570,2690789182760,1333272309520,2460390315420,3152464993598,4785636630150,2977229805460,281870499700,385171807600
"484",20171130,11551311544270,685420293653.2,1763588443250,2695123443500,1331924611380,2472624004700,3147653781120,4836181738840,2982245477750,282336762580,386220195170
"485",20171201,11545793497610,686154200272.5,1742705002370,2671439171580,1336651207160,2475442675160,3145947141143.6,4821820351700,2968027528320,281418153760,387581294150
"486",20171204,11563067532770,693188134150,1757375814150,2652317002460,1339553886910,2447261638480,3164018856710,4735680931350,2967914414420,279580635200,381313276856.9
"487",20171205,11618523120900,684230081317.3,1742100942400,2651188814030,1339287607620,2439922291470,3144045052127.5,4732437891840,2958680681730,278419183360,379136968890
"488",20171206,11285976821420,680126305290,1745078576630,2656316659270,1343856505790,2436099393960,3116416211992.7,4742628062670,2958390717960,280341785380,379847851529.4
"489",20171207,11341717986740,677595081700,1758921786310,2671092737140,1328830047010,2428173922870,3128192523151.2,4761672155590,2958703281330,280483452960,380448970460
"490",20171208,11446773997530,677762531600,1765639980180,2690046484177.9,1327692643940,2453201482820,3159152904563.2,4781461256380,2965941945430,281076435220,382018032060
"491",20171211,11540047506680,682297087320,1760846139650,2695796698910,1327974211350,2465975342720,3176006621993.2,4831586455340,2972389313120,283028758820,382555500341.7
"492",20171212,11677345435640,685116806200,1765531395320,2683666558290,1327415910250,2481108608179.4,3198173913782.9,4823527430990,2985408918180,279312956840,384943866990
"493",20171213,11846611070870,689255868832.5,1776550417930,2702942004985,1337715751400,2489350406370,3194876687830,4823335054130,2989213590050,280376296400,385110078436.5
"494",20171214,11824337243410,685953586725,1767404343820,2692668678475,1333947660960,2465226610250,3175265432540,4819076918770,2996188977540,280792541840,385192966206.5
"495",20171215,11662011083420,692324077405,1776657487550,2700414792805,1342718690600,2480152313980,3174400312289.1,4864070124470,3020535356770,281263317080,386622517021
"496",20171218,11730869110650,703309617480,1787019832070,2729905601410,1341354710330,2489541035800,3202670640420,4888110266060,3038783210300,276972515480,387296703060
"497",20171219,11743864376300,701354974958,1788564748550,2726254981940,1345318866340,2483733742330,3197177193289.4,4865221297650,3020980985140,272367419000,379053850490.3
"498",20171220,11786007979100,707943754218,1792704325540,2722553257430,1338292976440,2471024239530,3205625474360,4867492166220,3019230575070,270878021500,374882608250
"499",20171221,11968716461610,717594123639,1789932199820,2733952193615,1333332213260,2471235626900,3234754547160,4851940107650,3027621419160,270755942220,373408770810
"500",20171222,12019857523940,717263833769,1792138146520,2729616943655,1335692482990,2460812131340,3236772225192.5,4863531834280,3030305269250,269506830920,376430258160
"501",20171226,12135304333400,718239732309,1792787767280,2723572265825,1339908941730,2460912638040,3227245657860,4816522376280,3028691209230,268139391180,378477520389.8
"502",20171227,12152205349990,722300446740,1798581559640,2728617390730,1342383237100,2471555609360,3225951447626.8,4828431854600,3025468400220,269397376220,380313197039.8
"503",20171228,12157567647140,730929257400,1800189027820,2728849001050,1340443680020,2473312729850,3234346831300,4842111964000,3028209585470,270695306880,381835456140
"504",20171229,12120806260980,728242636072.5,1795991532950,2710421581100,1341221070740,2461147428490,3227662450860,4816979704010,3029298317460,270612525380,382043954290
"505",20180102,12470356816410,745843475140,1810500180740,2763178121710,1332157459740,2490228517790,3258516943523.6,4895130080040,3073742856620,268226633380,379345123770
"506",20180103,12717764782820,751347828340,1820787131880,2784308726830,1334658842340,2510379985020,3254807256405.4,4946143266220,3068007557740,263728696300,379743180970
"507",20180104,12986328617280,756557019650,1835201181400,2808172153990,1340084545420,2513649585830,3277629359140,4963902784020,3074674637100,261946356660,372959391630
"508",20180105,13027631237900,762687342450,1853333927870,2851062873120,1346468013450,2539702288892,3276536086020,5032247604210,3098306806460,261864428220,373832884015.3
"509",20180108,13021619169660,767288114640,1858538172720,2866875016340,1349167157740,2529522324150,3259537808638.4,5039486570500,3101068225730,264210173100,375946058076
"510",20180109,13084367381670,770873505890,1873599811780,2873334755020,1345654998350,2544532871010,3278580724768.4,5021658496570,3080512389090,261474668630,371432973444.9
"511",20180110,13102312317830,767169349515,1874306030465,2881688117090,1339564719910,2537379729080,3321866191280,4986106637410,3068136371010,258597150570,364953044960
"512",20180111,13278744177970,780432649640,1893759732560,2903608736060,1337898142260,2547752332570,3340204403386.9,4992847180710,3091035401250,257702899270,362784507027.7
"513",20180112,13524049937490,788781920345.8,1910755637030,2924281440690,1341726581260,2569882171070,3378865676612.2,5033632783380,3086838517050,256747513340,360210754395.1
"514",20180116,13296465659690,772937694585,1892310587550,2909707119670,1347729775950,2590622560194.8,3385924706390,5047161940490,3094304586820,255979303850,362438395655.1
"515",20180117,13362142684680,779071248127.5,1901780269430,2927359476020,1362194509070,2616188895460,3408149365300,5146662989620,3098909355560,257737558220,364455256375.1
"516",20180118,13292945786210,778033790740,1887490216520,2914521139610,1362254423380,2616922462890,3402587501550,5191479527320,3133167399880,255447369590,360378051931.6
"517",20180119,13246069587740,778812870980,1888510928120,2934428528360,1375952273180,2622936405140,3416506745185.1,5193367628560,3133974191270,253799268970,361492772601.6
"518",20180122,13452892032920,780137604032.5,1885893945520,2955790413330,1383166870890,2632696402380,3432327143103.1,5260504320490,3181474532610,253435308870,364704279930
"519",20180123,13522184129320,770157030300,1888065940090,2999982301660,1377605284920,2614415585650,3433293562933.3,5275744671620,3208526528800,256658315730,370325134599
"520",20180124,14058848247860,779180871805,1884246135720,3006674469760,1378598061620,2631562572990,3453303940110,5214176146980,3222177057620,254654354020,368607432989
"521",20180125,13986704361330,777130302267.5,1889564393610,3009184238000,1373727630610,2657539068609.6,3440562577963.9,5191473043200,3230268594240,258591571410,367044885702
"522",20180126,14035911507470,784754699700,1909846073050,3058591613450,1387973214170,2719898207120,3464601369980,5283663925020,3254125467650,259801055560,367850784778.6
"523",20180129,13814586014850,778110021165,1899815245570,3049060079420,1376806059290,2709593972510,3439735856470,5235534246010,3229636552240,256683310830,363640405200
"524",20180130,13384567018830,771371462730.8,1883415112850,3035652490740,1369691945990,2651698545410,3406401821410,5170409749800,3219263343570,257592257600,361952581042
"525",20180131,13521850832340,774219378090,1894878351640,3045459186970,1365958486320,2603507915560,3411489046690,5220217717170,3222711396820,260986222360,370435344140
"526",20180201,13611707129400,771554376660,1888791600740,2985110179650,1360570188300,2606995334340,3434669287244,5198380354990,3237087200240,257121858620,361956925586.5
"527",20180202,13453419975820,746564784340,1850647471420,2971037637000,1340177721580,2573222724370,3351319210850,5056015236210,3155183636240,256239520840,359589132032.8
"528",20180205,12984166140650,725924762840,1766534372590,2864642382580,1285066425510,2453298215140,3222120628404.3,4869309985120,3028792871130,253110961090,350656461960
"529",20180206,13171343619520,748109173107.5,1799581254030,2955812813200,1295680282780,2479627013140,3280763952001.5,5008390682100,3088659223400,248925285010,350609231082.3
"530",20180207,12515369391670,732994336757.5,1804306234650,2924291465360,1292280130330,2475805141870,3262163412170,4919164776420,3024224939970,247487429900,348153138550
"531",20180208,12109328293940,707458360390,1729219353190,2808213184590,1263522731500,2403926349360,3158116698449.1,4720938599230,2920814307990,245721263190,337831012979.7
"532",20180209,12043076381940,723030145540,1749330023080,2829988422370,1260676319740,2434341480930,3199717491254.8,4835671121580,2953334544230,250939106560,346838214240
"533",20180212,12222338571170,738258205560,1775379207740,2876441880390,1276711443550,2456680656080,3234390999560,4937140830300,2968129825020,253547496990,347256238750
"534",20180213,12060015607240,745641743332.5,1776048760330,2881463691090,1280912411470,2457158890121,3243382523075,4955085969350,2945583857210,253902725560,349401583630
"535",20180214,12419003079610,767102868840,1799069883120,2939702677640,1276372667120,2484518148720,3319529127490,5043365734760,2983982519520,250407098100,346247110970
"536",20180215,12530795604480,774870813680,1828115756180,2954974741945,1294055726430,2508847752520,3335903195424.1,5138554066020,3022956933110,255505530340,349218414323.8
"537",20180216,12516607411930,764895025400,1827759490090,2938287509980,1303284259580,2533261712120,3329216951501.2,5126736726860,3020945083480,256500422560,350108584315.4
"538",20180220,12371788824860,747429082820,1806354589870,2953875291460,1256288457600,2503816586580,3282058444689.1,5137666103180,3004843832330,253565692710,346082193230.3
"539",20180221,12566689253960,740892572650,1805912494930,2957150109650,1240906205820,2492336286930,3287967175900,5071349983530,3014054208740,250612799880,339836780490
"540",20180222,12566363578280,753591227045.8,1819476145150,2967186929150,1248396893610,2492095952030,3257199593848,5065425737010,3010123606320,251327873680,344031901080
"541",20180223,12844053866540,763164435295.8,1832234723420,3008848376700,1261723363370,2521477842320,3292768762132.8,5189677089190,3049122060633.4,257637729910,349802200240
"542",20180226,12908148667570,773471843175,1859142626400,3035497999740,1271159413650,2552796080890,3314306044664.7,5270444729150,3074299295513.4,257429782590,351197225368
"543",20180227,12537250706340,759910285215,1837212891360,2984002379350,1249779079620,2518202650320,3269174856380.2,5221933017470,3005017806384,252922159670,344436174740
"544",20180228,12254508057740,739272679385,1807943824430,2969386988270,1235077829730,2477834570150,3224018690790,5194251383120,2972184244854,251790771170,344761430609.7
"545",20180301,12233344024800,727299922275,1773294601480,2910918367780,1238095428430,2443422989520,3193810196444.5,5109767379060,2938139267604,252163629530,343645805029.7
"546",20180302,12290636693170,715307298840,1769760187680,2898482709165,1247935385930,2462992335866.9,3194387803449.9,5152776814330,2956931711524,252137931430,342210419700.2
"547",20180305,12277763798260,723547218410,1791435897020,2923731831410,1259048562850,2487860211410,3206839332340,5200435514820,2974252038684,256818227230,347976295645.8
"548",20180306,12337879058960,733930414230,1796804214370,2949378460690,1258066385130,2476336809449,3215193331825.9,5208647105820,2975055936154,253102086250,348931826485.8
"549",20180307,12098773729190,726545080650,1794957006440,2954211830940,1251291236000,2487114046120,3204083920820,5237447143690,2987957615734,251823876510,350490467510
"550",20180308,12190724676420,719176669225,1803068156840,2961835096790,1268721183550,2509983121540,3205221838238,5242651406330,3012906599003.2,253242280080,352216780100
"551",20180309,12531452665350,730452077990,1839801669920,2997729169690,1273700245400,2534789204070,3256349759670,5341361233180,3056376245903.2,254002929880,354636490430
"552",20180312,12488696564750,731319643990,1817113729820,3018651559590,1268490298900,2529626067510,3253121381110,5377010628640,3049760672850,254230695660,356082685809.7
"553",20180313,12316382792780,725865409350,1804237228280,2989074275300,1267078590370,2533844531520,3220897920581.9,5325955064580,3005783343470,254007310550,356535976810
"554",20180314,12383153164150,723819476510,1785124321310,2999742965540,1253990259910,2517319058170,3200310397151.6,5324179239010,3021907784400,257129828960,357190796149.8
"555",20180315,12370343523640,720231846650,1790751599180,3020774439020,1247556142160,2512881384994,3213495249974.7,5335210541320,3019949424510,255441099260,356092975579.8
"556",20180316,12463346129240,722638518590,1798685761020,3016935292930,1250075335370,2520655459550,3219152019340,5328675076240,3020312131370,257745482240,358534620640
"557",20180319,12357071880820,704977258290,1783197277660,2960383715860,1238015986250,2478367966800,3200213362982.7,5253885095200,2953008669200,255711941580,355162269127.4
"558",20180320,12687130165040,707033299807.5,1789187656820,3000613651596.4,1236048996130,2484453347285,3202512854446.2,5261364535640,2937473117120,254823621870,355051616850
"559",20180321,13087518826150,723280068990,1792295926020,2990459575330,1222656871440,2475686809065,3202381966080,5222065172620,2926138365650,253779542650,352259106200
"560",20180322,12544931340730,698175510208.8,1729705561950,2914173126820,1212912767820,2404847610540,3104177534420,5093088350760,2864577202090,254985696390,350934496780
"561",20180323,12568308485540,688744670438.8,1708986955020,2847314310910,1196323519140,2372767969710,3038146048937,4963356011180,2801793483530,251450439670,345555353210
"562",20180326,13051610430000,701232570974.3,1746043234900,2939202456880,1209836391020,2411357446452,3113738876920.9,5190441967750,2852012297670,254502591600,349656194870
"563",20180327,12743202629100,691726820472.5,1724457395460,2872651979780,1211218524720,2399429323732,3059711377980.5,5033621540880,2803118260890,257683441000,350735017832.7
"564",20180328,12699999750930,685890354102.5,1718307032480,2832929479320,1234803149350,2421103381170,3061233695240,4977997729680,2802620721450,257061729410,358150137456.2
"565",20180329,12868144981740,697839849740,1742363834890,2869627659280,1240807447410,2422323404380,3088072393130,5081569033990,2850830901960,257834622410,356636210126.2
