Date,Communication,Consumer_dis,Consumer_staple,Energy,Materials,Utilities,Real_estate,IT,Industrials,Healthcare,Financials
1/9/13,58.732235,72.087975,77.291245,89.285645,77.617973,61.543091,51.648705,65.353531,66.069214,68.881233,31.22611
1/10/13,59.020466,72.374519,77.739189,90.130058,77.866783,61.818611,51.702568,65.65036,66.366219,69.295982,31.545277
1/11/13,58.888702,72.420723,77.945946,90.249458,77.76017,61.94017,51.671795,65.89151,66.177216,69.213036,31.492094
1/14/13,58.345188,72.577835,78.30777,90.14711,77.786812,61.859127,51.817974,65.511215,66.29422,69.397346,31.430035
1/15/13,57.916962,73.095474,78.566193,90.590645,77.840149,62.061703,52.064186,65.186577,66.519226,69.342064,31.554152
1/16/13,57.431095,72.873627,78.46283,90.829475,77.324692,61.688938,52.002632,65.511215,66.231201,69.111656,31.536411
1/17/13,57.87579,73.677795,79.048622,91.486244,78.062317,62.045509,52.164196,65.863686,66.95121,69.765984,31.598475
1/18/13,58.147549,73.807198,79.34153,92.245354,78.382233,62.507378,52.387314,65.641075,67.536217,69.996384,31.642818
1/22/13,58.732235,73.908882,79.332909,93.192108,79.013222,63.131313,52.656616,65.789482,67.815193,70.272888,31.917665
1/23/13,58.814579,73.992065,79.298462,92.833878,78.817696,62.912521,52.641216,66.503662,67.824203,70.134651,31.908791
1/24/13,58.872234,74.509689,79.5569,93.115349,78.924339,63.212341,52.748928,65.464828,68.265213,70.595436,32.006313
1/25/13,58.748703,75.276886,79.953178,93.951233,79.137627,63.471642,53.048981,65.622528,68.652199,71.16684,32.15704
1/28/13,58.855755,74.999588,80.013474,93.678291,78.44445,63.398716,53.187481,65.845131,68.652199,70.881149,32.032925
1/29/13,59.489853,74.694542,80.418358,95.09417,78.817696,63.965931,53.34137,65.613251,68.823227,71.544693,32.20137
1/30/13,58.987526,74.454239,80.271896,94.497101,78.19561,63.982147,52.833561,65.511215,68.21122,71.25901,32.077255
1/31/13,59.481628,74.371025,80.185776,94.207108,77.786812,64.184723,52.518127,65.520493,68.0672,71.074699,32.041779
2/1/13,60.338062,74.77774,80.80603,95.068573,78.68441,64.395409,52.825871,66.253265,68.760223,71.664528,32.46735
2/4/13,59.811016,73.770241,80.108238,94.207108,77.875687,63.957848,52.702763,65.242241,68.022224,70.862732,32.121582
2/5/13,59.959259,74.546684,80.986954,94.974747,78.293365,64.119888,52.579674,66.114113,68.72422,71.627655,32.449623
2/6/13,59.959259,74.722275,81.1334,95.017403,78.515556,64.290054,52.76432,66.095573,68.787224,71.636879,32.56488
2/7/13,59.811016,74.481949,81.434914,94.770065,78.151192,64.444031,52.541203,66.114113,68.72422,71.369598,32.440762
2/8/13,59.835735,75.110497,81.400444,95.614471,78.586655,64.476433,53.025902,66.772659,69.00322,71.839615,32.56488
2/11/13,59.712215,74.88868,81.340164,95.042976,78.488892,64.614182,53.102848,66.837578,69.00322,71.692154,32.671261
2/12/13,59.819263,75.258369,81.271225,95.239159,78.631081,64.897781,53.502914,66.587143,69.282219,71.590797,32.910656
2/13/13,59.736923,75.304619,81.34877,95.614471,78.853249,64.873466,53.472153,66.568611,69.741219,71.627655,32.866322
2/14/13,58.839298,75.304619,81.529678,96.347992,78.764374,64.419724,53.249027,66.707733,69.84021,71.747475,32.954987
2/15/13,58.995743,75.350822,81.667519,95.264763,78.675507,64.557472,53.272118,66.652077,69.930229,71.821198,32.85746
2/19/13,59.415741,75.6651,82.528984,96.382095,78.506653,65.173302,53.695274,67.041634,70.515205,72.282005,33.132301
2/20/13,58.93811,74.426491,82.313614,94.45446,76.080559,64.946411,53.34906,66.012085,69.480217,71.7659,32.662407
2/21/13,58.814579,73.705536,82.511742,93.720932,75.431793,64.662796,52.948975,65.316437,68.913216,71.424896,32.38755
2/22/13,59.374565,74.213898,82.908028,94.710335,76.462669,65.33535,53.479851,66.077019,69.51622,71.848824,32.759926
2/25/13,58.831059,73.030769,81.83979,92.253853,74.694206,64.597984,52.464268,65.103119,68.103203,70.908798,31.953129
2/26/13,59.020466,73.668549,82.055153,93.004456,75.39624,64.849159,52.825871,65.455582,68.526222,71.16684,32.15704
2/27/13,59.176929,74.805466,82.658211,94.44593,76.702637,65.489334,53.210571,66.021362,69.786209,71.950211,32.582615
2/28/13,59.020466,74.879425,82.675423,94.51416,76.720406,65.667587,53.1567,65.863686,69.750206,71.977875,32.556015
3/1/13,58.979301,75.119736,82.916641,94.207108,76.62265,65.853966,53.333664,65.974991,69.597221,72.475525,32.626938
3/4/13,59.423977,75.794502,83.502449,93.917107,76.835922,66.445473,53.733742,66.104836,69.570221,72.899483,32.901787
3/5/13,59.778072,76.617157,83.769508,94.582382,77.29805,66.858749,54.156914,67.088028,70.578224,73.58149,33.194366
3/6/13,59.728672,76.598656,83.66613,94.795639,78.053429,66.793922,53.995338,67.069466,70.677223,73.682846,33.362827
3/7/13,59.951015,76.783531,83.66613,95.239159,78.302254,66.583229,53.741447,67.357002,70.76722,73.692062,33.557873
3/8/13,60.354534,77.495239,83.907326,95.708267,79.039886,66.769608,53.833771,67.440475,71.46022,73.913239,33.664253
3/11/13,60.280422,77.689369,83.915947,95.767982,79.36869,66.980301,53.879929,67.635262,71.631218,74.272675,33.877052
3/12/13,60.478058,77.467529,83.829803,95.89592,79.493095,66.737198,53.679882,67.32917,71.280212,74.493889,33.708599
3/13/13,60.403942,77.828003,84.036568,95.725342,79.306473,67.012703,53.733742,67.33844,71.73922,74.567619,33.82386
3/14/13,60.807472,78.04985,84.363907,97.038849,79.839699,67.150459,54.072266,67.830025,72.171227,74.678177,34.036636
3/15/13,60.370998,77.73558,84.010712,96.970627,79.866356,67.620422,54.195358,67.588875,72.126228,74.420135,34.151897
3/18/13,60.403942,77.23645,83.778107,96.19445,79.350906,67.215271,53.895313,67.486855,71.829231,74.033058,33.877052
3/19/13,60.568642,76.728065,84.398361,95.179436,79.084312,67.353035,53.633717,67.273521,71.748215,74.023849,33.699738
3/20/13,60.593361,77.689369,85.234016,95.767982,79.697525,67.89595,53.80299,67.737282,71.991226,74.668983,33.91251
3/21/13,60.436882,77.033096,84.984177,95.20504,78.559998,67.59613,53.641426,66.883965,71.280212,74.235832,33.566738
3/22/13,60.782749,77.726326,85.716423,95.93856,78.488892,67.656631,53.923634,67.208595,71.658234,74.678177,33.729343
3/25/13,60.815693,77.689369,85.673347,95.665634,78.008995,67.533989,53.931385,67.069466,71.154198,74.512283,33.658268
3/26/13,61.054508,78.068336,86.491768,96.714745,78.462219,68.220619,54.396591,67.496117,71.442207,75.35096,33.871517
3/27/13,60.659229,78.188484,86.353912,96.979141,78.471123,68.482208,54.497375,67.403366,71.47821,75.701172,33.791534
3/28/13,61.06274,78.410332,86.776024,96.646507,78.853249,69.275078,54.683441,67.616684,71.883232,76.420036,33.862621
4/1/13,61.18626,77.828003,86.681267,96.45034,77.840149,69.087074,54.846264,66.902512,71.001228,76.438469,33.702682
4/2/13,61.342728,78.327141,87.525497,95.853271,77.102531,69.364983,55.01685,66.995255,70.668205,77.443031,33.818199
4/3/13,61.145103,77.52298,86.517601,94.198578,76.284935,69.054382,54.823013,66.48513,69.984215,76.834747,33.320614
4/4/13,61.639198,77.957405,86.991394,94.130348,76.809273,69.691956,55.714619,66.410919,70.209229,77.138901,33.578289
4/5/13,61.943897,77.717102,86.414223,94.207108,76.62265,69.986214,56.016998,65.808014,70.074219,76.687279,33.533867
4/8/13,62.479176,78.475037,87.327362,94.829758,76.862587,70.566574,56.466698,66.030632,70.560219,76.825554,33.853737
4/9/13,62.750919,78.317902,87.198158,95.631508,77.591316,70.321358,56.474442,66.531509,70.704201,77.046722,33.960369
4/10/13,63.590904,79.260712,87.973488,96.126205,78.204498,70.885376,56.823349,67.802208,71.712234,78.31855,34.351322
4/11/13,63.961475,79.990921,88.335289,96.475914,78.44445,71.106064,57.156723,67.523964,71.874229,79.055855,34.449066
4/12/13,64.776733,80.351395,88.662651,95.196518,77.502441,71.334938,57.296284,67.115837,71.496223,79.175652,34.315777
4/15/13,63.969711,78.160751,87.232605,91.40094,74.34761,70.141533,56.110039,65.826584,69.21022,77.590477,33.489433
4/16/13,64.150902,79.205254,88.705719,92.381805,75.858368,71.024307,57.040436,66.791199,70.227226,78.760925,34.01368
4/17/13,63.277969,78.37336,87.964859,90.505348,74.61422,70.607445,56.435677,65.297905,69.084206,78.419922,33.409466
4/18/13,63.920311,77.504494,87.852867,91.238869,74.374268,70.82814,56.350399,64.342537,68.72422,77.433807,33.142895
4/19/13,64.850861,78.447311,89.205391,91.127983,75.325165,71.849915,57.218765,64.259056,69.012207,78.88073,33.560513
4/22/13,65.172028,78.780052,89.4552,92.100357,75.965019,71.833542,57.141216,64.80629,69.039238,79.249382,33.596069
4/23/13,65.732018,79.648911,90.19606,93.14946,76.711517,72.013382,57.459087,65.706009,69.705185,79.802361,34.155853
4/24/13,64.546158,79.741356,88.817703,94.326508,77.946777,72.176865,57.583157,66.039902,70.32621,78.53051,34.360203
4/25/13,65.699074,80.619476,89.170921,94.181511,78.551109,72.315819,57.38932,66.281059,70.650208,78.871521,34.502373
4/26/13,65.550835,80.323692,89.179543,94.070618,77.493553,72.283127,57.203239,66.271782,70.560219,78.834641,34.360203
4/29/13,65.822601,80.591743,89.437981,95.025917,78.417778,72.879814,57.691708,67.217865,70.875214,79.129578,34.546814
4/30/13,66.102585,80.813568,89.317375,95.401207,78.719948,73.182274,58.36623,67.978432,71.010231,78.595039,34.697861
5/1/13,65.196724,80.351395,89.093384,93.908577,77.182533,72.405739,57.901024,67.366257,69.948212,77.691856,34.271358
5/2/13,65.517914,81.211029,89.4552,94.974747,77.88459,72.34034,58.280945,68.358734,70.776222,78.641136,34.582348
5/3/13,65.748474,82.227798,89.937622,96.902382,79.306473,72.291298,58.513557,69.091476,72.063217,79.037407,34.88446
5/6/13,65.484947,82.449638,89.274292,97.431213,79.581978,71.38398,58.815914,69.471764,72.504234,78.677979,35.230995
5/7/13,66.184937,83.161354,89.980713,98.105034,80.257378,72.08696,59.141544,69.388283,73.170235,78.816216,35.470894
5/8/13,66.819023,83.373947,90.101311,98.335327,80.994987,71.498413,59.172569,69.916969,73.620239,79.111145,35.710827
5/9/13,66.077904,83.457146,89.541359,98.164742,80.701714,70.370399,58.784912,69.657265,73.458237,79.249382,35.444244
5/10/13,66.679024,84.196587,90.049629,97.763885,80.790604,70.591103,59.001987,69.972626,73.800232,80.124916,35.559753
5/13/13,66.242584,84.205849,90.19606,97.695618,80.141846,70.304993,59.281109,69.824219,73.557251,80.723953,35.684147
5/14/13,66.868454,85.102425,91.24707,98.94091,81.128288,70.779106,59.498184,70.130302,74.475227,81.608727,36.217266
5/15/13,67.337845,85.4814,92.117149,98.710648,81.554863,71.465729,60.08744,70.269424,74.925232,81.875961,36.537159
5/16/13,67.000214,84.59404,91.557198,98.292664,81.092743,70.934425,59.777298,70.64045,74.583252,81.037308,36.323906
5/17/13,67.230774,85.425934,91.755325,99.793854,82.105858,71.621025,60.110703,71.428848,75.609222,81.498116,36.768181
5/20/13,66.720215,85.231834,90.971382,101.20974,82.230255,71.351295,60.250259,71.475212,75.780235,80.98201,36.812607
5/21/13,66.711983,85.583092,90.928329,101.107384,82.176949,71.408508,60.591389,71.36393,75.870232,81.737732,36.883686
5/22/13,65.608482,84.778908,90.712959,99.802399,81.119392,70.190567,59.118282,70.51059,75.114243,81.516541,36.448311
5/23/13,66.012001,84.510864,90.394188,99.734154,81.012772,69.667427,58.009575,70.473495,74.95224,81.719307,36.18174
5/24/13,65.690826,84.39994,91.083382,99.341805,80.737289,68.980812,57.862263,70.334343,74.826225,81.488892,36.199512
5/28/13,65.163795,85.222588,91.393494,100.390907,81.670387,68.335075,57.366062,70.863045,75.357231,82.30912,36.483849
5/29/13,64.06031,84.418442,89.773949,100.186218,81.403786,67.288788,56.1488,70.779587,74.853226,81.13868,36.377224
5/30/13,64.282646,84.455391,89.437981,99.921799,81.670387,67.623932,55.62159,71.456665,75.222244,81.765366,36.688213
5/31/13,63.640308,83.577301,87.844269,97.960052,80.49733,67.182503,54.877274,70.863045,74.583252,80.115692,35.986263
6/3/13,63.640308,83.891556,88.748795,98.881218,80.879463,67.337822,55.187412,71.2155,74.916245,80.484337,36.155075
6/4/13,63.936779,83.614281,88.714348,98.122101,80.586189,66.99453,54.419834,70.714653,74.412239,79.903732,35.817429
6/5/13,63.170902,82.274002,87.758102,97.004761,78.924339,66.446838,53.970165,70.00972,73.080231,78.7425,35.302071
6/6/13,64.365005,83.059677,88.162987,97.695618,79.475334,67.23156,54.838524,70.185959,73.584244,79.829994,35.80854
6/7/13,64.455589,84.510864,89.282928,98.923866,80.026321,67.746506,54.846264,70.881599,74.862244,80.742386,36.297253
6/10/13,64.966156,84.224335,89.35183,98.591209,80.452888,67.656631,54.373325,70.983635,74.736229,80.926704,36.341675
6/11/13,64.504997,83.383179,89.084778,97.158279,79.377579,67.239738,53.566982,70.185959,74.043236,80.567291,35.755238
6/12/13,64.249702,82.615997,88.740189,96.484459,78.915459,66.512245,52.838177,69.610893,73.476219,79.783928,35.39093
6/13/13,65.246147,84.104164,89.653351,98.156212,80.399582,67.615761,54.210487,70.399277,74.529236,80.963585,36.03957
6/14/13,65.204971,83.882332,89.37767,97.243561,79.910797,67.697472,54.41209,69.926239,74.17823,80.779259,35.684147
6/17/13,64.702637,84.25206,90.101311,98.429146,80.408463,67.934517,54.567158,70.668274,74.61924,80.935944,35.959602
6/18/13,65.575562,85.167137,90.532043,99.017685,80.843903,68.44133,54.846264,71.252609,75.600235,81.590279,36.208401
6/19/13,64.266174,84.242805,88.817703,98.164742,80.132957,66.912781,53.163818,70.556946,74.583252,80.346092,35.666382
6/20/13,62.997986,82.024429,86.164383,95.367111,78.03566,65.114487,50.954151,68.970894,72.84623,78.281685,34.89333
6/21/13,63.29443,82.033669,87.215378,95.503586,77.644646,65.80928,51.644184,68.581329,72.729233,78.991325,34.928886
6/24/13,62.709755,81.257263,86.801872,94.062111,76.38269,65.721786,51.410152,67.598152,71.514221,78.373856,34.354229
6/25/13,63.846195,82.061424,86.982773,95.256203,76.889244,66.522453,52.271145,68.136124,72.351234,78.714844,34.988766
6/26/13,64.117943,83.022697,87.870087,95.878868,77.138084,67.364433,53.061726,68.516418,73.008209,79.866867,35.328365
6/27/13,65.097916,83.891556,88.26638,96.075043,77.280281,67.54599,54.126247,68.89669,73.854225,80.189438,35.846722
6/28/13,64.98262,84.242805,87.870087,95.904449,76.898117,67.84317,53.789665,68.618431,73.440239,79.618011,35.667984
7/1/13,64.842628,84.806641,88.473099,96.433266,77.697937,66.943451,53.67226,69.147141,74.232246,80.235504,35.828854
7/2/13,64.98262,84.945297,88.576508,96.70623,77.378021,66.926933,54.494129,69.16568,73.548225,79.986679,35.891411
7/3/13,65.336716,85.2873,88.335289,96.740349,77.315826,66.819626,54.134079,69.610893,73.548225,79.802361,35.793095
7/5/13,65.929634,86.19313,88.636795,97.934448,77.955681,66.629761,53.875763,70.223061,74.736229,80.98201,36.302513
7/8/13,66.176704,86.914108,89.481041,98.531502,78.355583,67.570786,53.930569,70.00972,74.925232,81.396729,36.552757
7/9/13,66.390816,87.357773,90.239136,99.657387,79.546432,68.12381,54.697643,70.417839,76.005249,81.63636,36.856617
7/10/13,66.588463,87.431725,90.376976,99.068855,79.581978,68.487015,54.721138,70.742477,75.906227,82.161674,36.660011
7/11/13,67.370766,88.651848,91.7295,100.007088,80.870583,69.527061,56.043949,71.957542,77.103233,83.249184,37.035362
7/12/13,67.411957,89.021561,91.815636,100.314148,80.595078,69.692146,55.699551,72.068825,76.76123,83.848213,37.258789
7/15/13,68.713097,88.87365,91.919014,100.228859,80.683937,70.880791,55.934368,72.347076,77.004242,83.995674,37.446472
7/16/13,68.960159,88.282089,91.626114,99.691505,80.150734,70.476341,55.973511,72.356392,76.527222,83.50724,37.294537
7/17/13,69.034248,88.420746,91.798416,100.100914,80.77282,70.435059,56.177006,72.476929,76.869247,83.691544,37.464333
7/18/13,68.770737,88.901398,92.220528,101.192673,80.977211,71.103668,56.654488,72.30999,77.562241,83.921951,37.946941
7/19/13,68.746025,88.799728,92.668503,102.489143,81.29715,71.062401,56.615337,71.113472,78.336243,84.908058,37.955879
7/22/13,68.976608,88.790489,92.573738,102.275909,81.625954,71.054146,56.787563,71.336098,78.417236,85.304359,38.188248
7/23/13,69.00132,88.58712,92.332527,102.489143,81.883682,71.243996,56.724937,71.029999,78.381233,84.991028,38.12569
7/24/13,68.457802,88.291344,91.7295,101.337677,81.137184,70.154419,55.621284,71.540131,77.841255,84.797493,37.786087
7/25/13,68.746025,88.485466,92.237762,101.840912,81.590393,70.748718,55.707371,71.994637,77.949257,85.267509,37.839691
7/26/13,68.6884,88.772003,92.211922,101.602097,81.190491,70.971588,55.754345,71.966805,77.760254,85.719093,37.803947
7/29/13,68.762512,88.272873,91.884567,100.740623,81.483757,71.021126,55.339493,71.846214,77.355247,85.488693,37.526897
7/30/13,68.161331,88.300583,91.858719,100.638252,81.519302,71.252251,55.175095,72.458389,77.68824,85.562401,37.526897
7/31/13,67.741356,88.762749,91.85009,100.911201,81.332687,70.847786,54.274967,72.356392,77.95826,85.700645,37.48222
8/1/13,68.144882,90.186211,92.702942,102.207672,82.105858,71.508148,54.063625,73.209694,79.335243,86.327354,38.036308
8/2/13,68.136627,90.657608,92.763252,101.687386,82.319153,71.425598,53.797501,73.599243,79.46125,86.345802,38.000565
8/5/13,68.408401,90.602142,92.858009,101.499741,82.239159,70.996361,53.758354,73.812584,79.227257,86.290482,37.929062
8/6/13,68.037834,90.001358,92.677116,100.911201,81.359337,70.542366,53.570503,73.320999,78.453239,85.811241,37.607338
8/7/13,68.128403,89.289627,92.246376,100.484718,81.323799,70.856026,53.429611,73.116943,78.192245,85.728317,37.366028
8/8/13,67.873116,89.964355,92.634026,101.073257,82.505753,71.054146,53.453098,73.460114,78.606247,85.774391,37.446472
8/9/13,67.551956,89.742531,92.186066,100.791794,82.879021,70.633148,53.922726,73.181885,78.390236,85.534767,37.401772
8/12/13,67.650772,89.724045,92.048241,100.288574,82.941208,70.302971,53.539188,73.682732,78.525238,85.313591,37.231983
8/13/13,67.000214,89.733284,92.074089,100.45916,83.092293,69.882011,52.803413,74.239243,78.660255,85.451828,37.321346
8/14/13,66.893143,88.855179,91.488266,100.092377,83.047859,69.428024,52.599907,74.063026,78.066246,84.880417,37.214096
8/15/13,66.176704,87.265358,89.894554,99.546516,82.185829,68.429237,51.637142,72.773743,77.18425,83.433495,36.660011
8/16/13,65.682594,86.932579,89.37767,99.20533,81.70594,67.702835,50.369106,72.829414,77.265236,83.018768,36.517006
8/19/13,64.883804,86.60907,89.067551,97.550636,80.932777,67.166298,49.703785,72.606804,76.851234,83.110939,36.016529
8/20/13,65.493195,87.496445,89.188148,98.14769,81.599289,67.735847,50.830921,72.810837,77.094246,83.525665,36.436581
8/21/13,64.727341,86.747734,88.481743,97.576202,81.021652,67.025993,50.713516,72.662445,76.653236,83.166222,36.21315
8/22/13,65.114388,87.644333,88.903854,98.983559,81.98143,67.38916,51.018787,73.107689,77.715248,83.728401,36.615311
8/23/13,65.839066,87.699776,89.437981,99.682983,82.505753,67.900955,51.551037,73.571434,77.751236,83.912735,36.668945
8/26/13,65.287315,87.570374,88.516212,99.572083,82.674591,67.380905,51.402321,73.41375,77.634239,84.078644,36.4902
8/27/13,64.612045,85.980545,87.844269,98.915329,81.012772,67.347923,51.151848,71.836952,75.933235,82.640907,35.667984
8/28/13,64.480301,86.433456,87.198158,100.561501,80.861679,67.587288,50.838741,72.05957,76.005249,82.917389,35.69479
8/29/13,65.18026,87.006546,87.6978,99.555031,81.128288,67.273613,50.917015,72.504768,76.320244,83.276825,35.810982
8/30/13,64.603806,86.387245,87.870087,99.40152,80.870583,67.0755,50.486515,72.041023,75.735245,82.806793,35.569672
9/3/13,64.225006,86.951073,87.740883,99.913269,81.217155,66.324341,50.048195,72.300713,76.149231,83.359764,35.748417
9/4/13,64.752037,87.847679,88.326683,100.510323,81.89257,66.349121,50.478695,72.93145,76.968246,84.373535,36.061211
9/5/13,64.472054,87.986328,88.231903,100.860031,82.159172,66.084961,49.94643,73.126205,77.22924,84.594742,36.105907
9/6/13,64.406166,87.83844,88.335289,100.962379,82.070297,66.365623,50.721344,73.274635,77.220253,84.650002,36.141655
9/9/13,64.826157,88.735031,89.033089,102.07972,83.33223,66.687561,51.77803,74.267075,78.291237,85.258301,36.570625
9/10/13,65.54261,89.650093,89.188148,102.130905,84.140945,67.232338,51.738899,74.758644,79.533241,85.774391,36.963863
9/11/13,65.904945,90.149223,89.765327,102.855919,84.505302,66.638023,52.153744,74.536057,79.776245,86.216774,37.008549
9/12/13,66.193169,89.779518,89.791183,102.31002,83.696602,66.448166,51.817181,74.434044,79.443245,86.096954,36.76725
9/13/13,66.357857,90.23243,90.523438,102.335617,84.274246,66.918678,51.9659,74.47113,79.650253,86.308929,36.874489
9/16/13,66.291985,90.518974,91.264297,102.335617,85.225136,66.992966,52.482498,74.165039,80.55925,87.000137,37.223049
9/17/13,66.728462,91.165993,91.643349,102.907074,85.056282,67.397438,52.451187,74.703018,81.045258,87.147575,37.410721
9/18/13,67.214325,92.136543,92.771873,104.015892,86.824783,69.386726,54.228004,75.639816,81.990242,87.663696,37.830772
9/19/13,67.074318,92.26593,92.349747,103.870911,86.611504,69.097855,54.18103,75.83461,82.179253,87.414864,37.634144
9/20/13,66.415535,91.67437,91.7295,103.043564,85.49173,68.20636,53.296535,75.454308,81.252243,87.212105,37.410721
9/23/13,66.555511,91.018097,91.384903,102.565895,85.011856,69.023209,52.931614,75.509956,81.090225,86.603844,36.977798
9/24/13,66.448463,91.129005,90.919708,102.745026,84.958534,68.998192,52.528755,75.417206,81.306244,86.244408,36.834087
9/25/13,66.646095,90.842484,90.282204,102.787682,85.118507,68.514748,52.702541,75.370827,81.06324,85.617729,36.986774
9/26/13,67.041389,91.618919,90.687103,102.830322,85.731689,68.548103,53.026386,75.621277,81.243256,86.096954,37.013725
9/27/13,66.728462,91.646637,90.101311,102.557365,84.780792,68.123016,52.805214,75.250237,80.829254,86.069298,36.896969
9/30/13,66.514336,91.341621,89.300148,101.764137,84.576416,68.031334,52.244381,74.851402,80.451248,85.838905,36.654457
10/1/13,66.959015,92.21048,89.834244,102.540329,85.047409,68.264702,53.002701,75.649109,81.108253,86.981697,36.986774
10/2/13,66.901382,92.071831,89.567207,102.796196,85.065186,68.273064,53.08168,75.676918,80.811256,86.815811,36.888
10/3/13,66.423767,91.230682,89.10202,101.985909,84.496422,67.472847,52.157505,74.879234,80.010246,86.115387,36.600574
10/4/13,66.514336,91.942429,89.291534,102.915627,85.571739,67.589561,52.054813,75.389389,80.397255,86.954048,36.870014
10/7/13,66.629631,90.722313,88.886627,102.105324,84.763008,67.256165,52.29179,74.758644,79.929245,86.05088,36.528709
10/8/13,65.682594,89.058525,88.809105,101.022087,83.305588,67.639557,51.723049,73.348824,78.786247,84.594742,36.061668
10/9/13,65.863777,88.808968,88.886627,100.570023,83.412224,67.872971,51.730946,73.441582,78.669243,84.262932,36.169449
10/10/13,67.02491,90.768532,90.514824,102.472076,85.091843,68.914848,53.050095,74.879234,80.69426,86.216774,37.148453
10/11/13,67.560181,91.45253,90.781876,103.597961,85.642838,69.28994,53.579334,75.509956,81.342247,86.603844,37.408932
10/14/13,67.469597,91.914711,91.18676,104.271782,85.98053,68.914848,53.610928,75.936638,81.576263,87.156815,37.588547
10/15/13,67.15667,91.17524,90.420067,103.853836,85.571739,67.939644,53.413456,75.407944,80.820267,86.659142,37.310123
10/16/13,68.153114,92.515495,91.677803,105.329414,86.29155,68.614777,54.416622,76.177773,81.324265,88.364105,38.037643
10/17/13,69.371887,92.949944,92.573738,105.662056,87.45575,69.765015,55.238132,76.103561,81.963264,89.17514,38.450798
10/18/13,70.129524,93.550735,92.823555,106.70266,87.820099,70.048424,55.182838,77.457764,83.016273,88.944733,38.549599
10/21/13,70.327148,93.71714,92.461739,106.259117,87.820099,69.85672,54.851078,77.791672,83.250259,88.382553,38.450798
10/22/13,70.541275,94.317932,93.771172,106.770897,88.957619,70.790253,55.356628,77.652542,83.718262,89.165901,38.567558
10/23/13,70.409508,93.791069,93.883179,105.210014,88.442192,70.790253,55.459297,77.096039,83.628265,89.156715,38.334034
10/24/13,70.442451,94.715393,93.79702,106.045898,88.922073,70.6819,55.443504,77.411392,84.25827,89.212013,38.378952
10/25/13,70.788315,95.168312,94.003777,106.361473,89.090935,71.498756,56.122833,77.652542,84.60025,89.248863,38.558582
10/28/13,71.084785,94.937233,95.149529,106.438263,88.557716,71.290352,55.719982,77.736015,84.519279,89.488495,38.504696
10/29/13,71.792984,95.473343,95.89901,107.265594,88.797661,71.39872,55.396114,78.125595,84.771278,89.98616,38.567558
10/30/13,71.471825,94.974182,95.140923,106.583244,88.184471,70.99028,54.930073,77.773132,84.267273,89.368675,38.378952
10/31/13,71.241257,95.177559,94.624031,106.37854,88.202255,70.748573,54.606205,77.587616,84.303268,88.972404,38.001717
11/1/13,70.549507,95.325447,94.934174,105.94355,88.051178,71.12365,54.890568,77.634003,84.861267,89.553001,38.082554
11/4/13,71.471825,95.769127,95.080635,107.427658,88.619919,71.315376,54.993263,77.902985,85.311264,89.737328,38.127464
11/5/13,70.920067,95.796844,95.339058,106.600296,88.006737,70.890282,54.092781,77.958649,85.023277,89.442421,37.929859
11/6/13,71.134201,95.473343,96.200523,106.830605,88.47773,71.715454,54.013779,78.524414,85.212273,89.082985,38.06459
11/7/13,69.73423,93.541504,94.692955,105.244148,87.162483,71.031982,53.342354,77.448471,84.060257,88.225883,37.624481
11/8/13,70.220085,94.955727,95.227066,106.932968,88.779884,70.998634,52.623558,78.338921,85.275284,89.774185,38.32505
11/11/13,69.849533,95.159073,95.011703,107.129135,88.797661,70.981964,52.678837,78.329628,85.347267,90.013809,38.343021
11/12/13,69.898926,95.057388,95.235672,106.080002,88.504395,70.381844,52.44186,78.672821,85.419273,89.98616,38.055611
11/13/13,69.915405,96.51783,96.019623,106.830605,89.010963,70.665237,52.781517,79.535431,85.914276,90.483833,38.369968
11/14/13,69.701294,97.035439,96.622665,107.649414,89.677452,71.198685,53.152786,79.229347,86.31028,91.184258,38.648403
11/15/13,69.923645,97.377434,96.81218,108.297653,90.121819,71.573761,53.350262,79.535431,86.616272,91.718788,38.819061
11/18/13,70.236565,96.647217,96.390045,107.359436,89.446411,71.523743,53.018497,78.830505,86.643272,91.221115,38.792099
11/19/13,70.030701,96.203545,96.088554,107.367958,89.30423,70.965294,52.647243,78.459488,86.049263,91.248756,38.783127
11/20/13,69.536583,95.750626,95.700874,107.095024,88.735458,70.265137,52.007412,78.274002,85.626266,91.580544,38.657387
11/21/13,69.923645,96.758148,96.036858,108.118538,89.508606,70.473526,52.410259,79.145874,86.400269,92.179588,39.205273
11/22/13,69.750694,97.33123,96.476196,108.732666,89.881882,70.473526,52.204899,79.062386,87.066261,93.267097,39.375923
11/25/13,69.520126,97.40519,96.252228,107.743248,89.295326,70.206795,51.960026,78.895424,86.949265,93.608101,39.420826
11/26/13,69.898926,97.996727,96.243599,107.521484,89.268677,69.523315,51.778347,79.294273,87.219269,93.405327,39.40287
11/27/13,70.055382,98.33873,96.415886,106.651474,89.446411,69.32325,52.220695,79.980644,87.669273,93.469841,39.564545
11/29/13,70.038925,98.505112,96.200523,106.557678,89.37532,69.28994,51.738846,80.351662,87.381279,93.469841,39.429802
12/2/13,69.174255,97.93203,95.692253,106.557678,89.242012,68.989861,51.438671,79.989914,86.895264,93.488289,39.304062
12/3/13,69.198959,97.266518,96.166054,106.890305,88.300003,69.339943,51.335995,80.119759,86.337273,92.815506,38.971745
